64, 11
65, -29
66, 19
67, -27
68, -53
69, -39
70, -17
71, -25
72, 45
73, -43
74, 9
75, -25
76, -23
77, -59
78, -73
79, -47
80, -19
81, 11
82, -11
83, -15
84, 17
85, -51
86, -93
87, -87
88, -63
89, -73
90, 11
91, -19
92, -15
93, -57
94, -29
95, -31
96, -27
97, -3
98, -45
99, 13
100, 9
101, -29
102, -1
103, -81
104, -71
105, 31
106, -57
107, -57
108, -25
109, -23
110, 15
111, -45
112, 9
113, -13
114, -97
115, -39
116, -41
117, -33
118, 35
119, -71
120, -5
121, 5
122, -37
123, -29
124, -47
125, 15
126, -33
127, -51
128, -57
129, -15
130, -63
131, -47
132, -1
133, 29
134, -61
135, -57
136, -13
137, -61
138, -13
139, 13
140, -45
141, -95
142, -11
143, -39
144, -21
145, -43
146, -21
147, -17
148, -77
149, -35
150, -35
151, 9
152, -101
153, -69
154, -115
155, -63
156, 15
157, -23
158, -75
159, -51
160, -27
161, -61
162, -69
163, 15
164, -35
165, -43
166, -33
167, -47
168, -43
169, -87
170, 19
171, -9
172, -13
173, -31
174, -71
175, -31
176, -9
177, 17
178, -33
179, -79
180, -37
181, -71
182, -75
183, -27
184, -27
185, -19
186, -13
187, 13
188, -17
189, -7
190, -3
191, -29
192, -55
193, 1
194, -35
195, -93
196, -47
197, -69
198, -9
199, -77
200, -31
201, -25
202, 63
203, -31
204, -75
205, -85
206, -25
207, -23
208, -71
209, -13
210, -41
211, -97
212, -47
213, -35
214, -97
215, -73
216, -19
217, 49
218, -15
219, -27
220, -47
221, 9
222, -57
223, -51
224, -63
225, -3
226, -5
227, -49
228, -27
229, 3
230, -5
231, -25
232, -7
233, -27
234, -7
235, -31
236, -35
237, -83
238, -55
239, -21
240, -55
241, -11
242, 9
243, -9
244, -57
245, -83
246, -21
247, -3
248, 1
249, 9
250, -101
251, -63
252, -117
253, -21
254, -37
255, -25
256, 11
257, -75
258, -63
259, -23
260, -37
261, -55
262, 3
263, -21
264, -83
265, -115
266, -51
267, -81
268, 25
269, -37
270, -47
271, -67
272, -27
273, -23
274, -33
275, -17
276, -31
277, -9
278, -53
279, -37
280, 7
