0, 1000
1, 999
2, 998
3, 997
4, 996
5, 995
6, 994
7, 993
8, 992
9, 991
10, 990
11, 989
12, 988
13, 987
14, 986
15, 985
16, 984
17, 983
18, 982
19, 981
20, 980
21, 979
22, 978
23, 977
24, 976
25, 975
26, 974
27, 973
28, 972
29, 971
30, 970
31, 969
32, 968
33, 967
34, 966
35, 965
36, 964
37, 963
38, 962
39, 961
40, 960
41, 959
42, 958
43, 957
44, 956
45, 955
46, 954
47, 953
48, 952
49, 951
50, 950
51, 949
52, 948
53, 947
54, 946
55, 945
56, 944
57, 943
58, 942
59, 941
60, 940
61, 939
62, 938
63, 937
64, 936
65, 935
66, 934
67, 933
68, 932
69, 931
70, 930
71, 929
72, 928
73, 927
74, 926
75, 925
76, 924
77, 923
78, 922
79, 921
80, 920
81, 919
82, 918
83, 917
84, 916
85, 915
86, 914
87, 913
88, 912
89, 911
90, 910
91, 909
92, 908
93, 907
94, 906
95, 905
96, 904
97, 903
98, 902
99, 901
100, 900
101, 899
102, 898
103, 897
104, 896
105, 895
106, 894
107, 893
108, 892
109, 891
110, 890
111, 889
112, 888
113, 887
114, 886
115, 885
116, 884
117, 883
118, 882
119, 881
120, 880
121, 879
122, 878
123, 877
124, 876
125, 875
126, 874
127, 873
128, 872
129, 871
130, 870
131, 869
132, 868
133, 867
134, 866
135, 865
136, 864
137, 863
138, 862
139, 861
140, 860
141, 859
142, 858
143, 857
144, 856
145, 855
146, 854
147, 853
148, 852
149, 851
150, 850
151, 849
152, 848
153, 847
154, 846
155, 845
156, 844
157, 843
158, 842
159, 841
160, 840
161, 839
162, 838
163, 837
164, 836
165, 835
166, 834
167, 833
168, 832
169, 831
170, 830
171, 829
172, 828
173, 827
174, 826
175, 825
176, 824
177, 823
178, 822
179, 821
180, 820
181, 819
182, 818
183, 817
184, 816
185, 815
186, 814
187, 813
188, 812
189, 811
190, 810
191, 809
192, 808
193, 807
194, 806
195, 805
196, 804
197, 803
198, 802
199, 801
200, 800
201, 799
202, 798
203, 797
204, 796
205, 795
206, 794
207, 793
208, 792
209, 791
210, 790
211, 789
212, 788
213, 787
214, 786
215, 785
216, 784
217, 783
218, 782
219, 781
220, 780
221, 779
222, 778
223, 777
224, 776
225, 775
226, 774
227, 773
228, 772
229, 771
230, 770
231, 769
232, 768
233, 767
234, 766
235, 765
236, 764
237, 763
238, 762
239, 761
240, 760
241, 759
242, 758
243, 757
244, 756
245, 755
246, 754
247, 753
248, 752
249, 751
250, 750
251, 749
252, 748
253, 747
254, 746
255, 745
256, 744
257, 743
258, 742
259, 741
260, 740
261, 739
262, 738
263, 737
264, 736
265, 735
266, 734
267, 733
268, 732
269, 731
270, 730
271, 729
272, 728
273, 727
274, 726
275, 725
276, 724
277, 723
278, 722
279, 721
280, 720
281, 719
282, 718
283, 717
284, 716
285, 715
286, 714
287, 713
288, 712
289, 711
290, 710
291, 709
292, 708
293, 707
294, 706
295, 705
296, 704
297, 703
298, 702
299, 701
300, 700
301, 699
302, 698
303, 697
304, 696
305, 695
306, 694
307, 693
308, 692
309, 691
310, 690
311, 689
312, 688
313, 687
314, 686
315, 685
316, 684
317, 683
318, 682
319, 681
320, 680
321, 679
322, 678
323, 677
324, 676
325, 675
326, 674
327, 673
328, 672
329, 671
330, 670
331, 669
332, 668
333, 667
334, 666
335, 665
336, 664
337, 663
338, 662
339, 661
340, 660
341, 659
342, 658
343, 657
344, 656
345, 655
346, 654
347, 653
348, 652
349, 651
350, 650
351, 649
352, 648
353, 647
354, 646
355, 645
356, 646
357, 645
358, 644
359, 643
360, 642
361, 641
362, 640
363, 639
364, 638
365, 637
366, 636
367, 635
368, 634
369, 633
370, 632
371, 631
372, 630
373, 629
374, 628
375, 627
376, 626
377, 625
378, 624
379, 623
380, 622
381, 621
382, 620
383, 619
384, 618
385, 617
386, 616
387, 615
388, 614
389, 613
390, 612
391, 611
392, 610
393, 609
394, 608
395, 607
396, 606
397, 605
398, 604
399, 603
400, 602
401, 601
402, 600
403, 599
404, 598
405, 597
406, 596
407, 595
408, 594
409, 593
410, 592
411, 591
412, 590
413, 589
414, 588
415, 587
416, 586
417, 585
418, 584
419, 583
420, 582
421, 581
422, 580
423, 579
424, 578
425, 577
426, 576
427, 575
428, 574
429, 573
430, 572
431, 571
432, 570
433, 569
434, 568
435, 567
436, 566
437, 565
438, 564
439, 563
440, 562
441, 561
442, 560
443, 559
444, 558
445, 557
446, 556
447, 555
448, 554
449, 553
450, 552
451, 551
452, 550
453, 549
454, 548
455, 547
456, 546
457, 545
458, 544
459, 543
460, 542
461, 541
462, 540
463, 539
464, 538
465, 537
466, 536
467, 535
468, 534
469, 533
470, 532
471, 531
472, 530
473, 529
474, 528
475, 527
476, 526
477, 525
478, 524
479, 523
480, 522
481, 521
482, 520
483, 519
484, 518
485, 517
486, 516
487, 515
488, 514
489, 513
490, 512
491, 511
492, 510
493, 509
494, 508
495, 507
496, 506
497, 505
498, 504
499, 503
500, 502
501, 501
502, 500
503, 499
504, 498
505, 497
506, 496
507, 495
508, 494
509, 493
510, 492
511, 491
512, 490
513, 489
514, 488
515, 487
516, 486
517, 485
518, 484
519, 483
520, 482
521, 481
522, 480
523, 479
524, 478
525, 477
526, 476
527, 475
528, 474
529, 473
530, 472
531, 471
532, 470
533, 469
534, 468
535, 467
536, 466
537, 465
538, 464
539, 463
540, 462
541, 461
542, 460
543, 459
544, 458
545, 457
546, 456
547, 455
548, 454
549, 453
550, 452
551, 451
552, 450
553, 449
554, 448
555, 447
556, 446
557, 445
558, 444
559, 443
560, 442
561, 441
562, 440
563, 439
564, 438
565, 437
566, 436
567, 435
568, 434
569, 433
570, 432
571, 431
572, 430
573, 429
574, 428
575, 427
576, 426
577, 425
578, 424
579, 423
580, 422
581, 421
582, 420
583, 419
584, 418
585, 417
586, 416
587, 415
588, 414
589, 413
590, 412
591, 411
592, 410
593, 409
594, 408
595, 407
596, 406
597, 405
598, 404
599, 403
600, 402
601, 401
602, 400
603, 399
604, 398
605, 397
606, 396
607, 395
608, 394
609, 393
610, 392
611, 391
612, 390
613, 389
614, 388
615, 387
616, 386
617, 385
618, 384
619, 383
620, 382
621, 381
622, 380
623, 379
624, 378
625, 377
626, 376
627, 375
628, 374
629, 373
630, 372
631, 371
632, 370
633, 369
634, 368
635, 367
636, 366
637, 365
638, 364
639, 363
640, 362
641, 361
642, 360
643, 359
644, 358
645, 357
646, 356
647, 355
648, 354
649, 353
650, 352
651, 351
652, 350
653, 349
654, 348
655, 347
656, 346
657, 345
658, 344
659, 343
660, 342
661, 341
662, 340
663, 339
664, 338
665, 337
666, 336
667, 335
668, 334
669, 333
670, 332
671, 331
672, 330
673, 329
674, 328
675, 327
676, 326
677, 325
678, 324
679, 323
680, 322
681, 321
682, 320
683, 319
684, 318
685, 317
686, 316
687, 315
688, 314
689, 313
690, 312
691, 311
692, 310
693, 309
694, 308
695, 307
696, 306
697, 305
698, 304
699, 303
700, 302
701, 301
702, 300
703, 299
704, 298
705, 297
706, 296
707, 295
708, 294
709, 293
710, 292
711, 291
712, 290
713, 289
714, 288
715, 287
716, 286
717, 285
718, 284
719, 283
720, 282
721, 281
722, 280
723, 279
724, 278
725, 277
726, 276
727, 275
728, 274
729, 273
730, 272
731, 271
732, 270
733, 269
734, 268
735, 267
736, 266
737, 265
738, 264
739, 263
740, 262
741, 261
742, 260
743, 259
744, 258
745, 257
746, 256
747, 255
748, 254
749, 253
750, 252
751, 251
752, 250
753, 249
754, 248
755, 247
756, 246
757, 245
758, 244
759, 243
760, 242
761, 241
762, 240
763, 239
764, 238
765, 237
766, 236
767, 235
768, 234
769, 233
770, 232
771, 231
772, 230
773, 229
774, 228
775, 227
776, 226
777, 225
778, 224
779, 223
780, 222
781, 221
782, 220
783, 219
784, 218
785, 217
786, 216
787, 215
788, 214
789, 213
790, 212
791, 211
792, 210
793, 209
794, 208
795, 207
796, 206
797, 205
798, 204
799, 203
800, 202
801, 201
802, 200
803, 199
804, 198
805, 197
806, 196
807, 195
808, 194
809, 193
810, 192
811, 191
812, 190
813, 189
814, 188
815, 187
816, 186
817, 185
818, 184
819, 183
820, 182
821, 181
822, 180
823, 179
824, 178
825, 177
826, 176
827, 175
828, 174
829, 173
830, 172
831, 171
832, 170
833, 169
834, 168
835, 167
836, 166
837, 165
838, 164
839, 163
840, 162
841, 161
842, 160
843, 159
844, 158
845, 159
846, 158
847, 157
848, 156
849, 155
850, 154
851, 153
852, 152
853, 151
854, 150
855, 149
856, 148
857, 147
858, 146
859, 145
860, 144
861, 145
862, 144
863, 143
864, 142
865, 141
866, 140
867, 139
868, 138
869, 137
870, 136
871, 135
872, 134
873, 133
874, 132
875, 131
876, 130
877, 129
878, 128
879, 127
880, 126
881, 125
882, 124
883, 123
884, 122
885, 121
886, 120
887, 119
888, 118
889, 117
890, 116
891, 115
892, 114
893, 113
894, 112
895, 111
896, 110
897, 109
898, 108
899, 107
900, 106
901, 105
902, 104
903, 103
904, 102
905, 101
906, 100
907, 99
908, 98
909, 97
910, 96
911, 95
912, 94
913, 93
914, 92
915, 91
916, 90
917, 89
918, 88
919, 87
920, 86
921, 85
922, 84
923, 83
924, 82
925, 81
926, 80
927, 79
928, 78
929, 77
930, 76
931, 75
932, 74
933, 73
934, 72
935, 71
936, 70
937, 71
938, 70
939, 69
940, 68
941, 67
942, 66
943, 65
944, 64
945, 63
946, 62
947, 61
948, 60
949, 59
950, 58
951, 57
952, 56
953, 55
954, 54
955, 53
956, 54
957, 53
958, 52
959, 51
960, 50
961, 49
962, 50
963, 49
964, 48
965, 47
966, 46
967, 45
968, 44
969, 45
970, 44
971, 43
972, 44
973, 43
974, 42
975, 41
976, 40
977, 39
978, 38
979, 37
980, 36
981, 35
982, 36
983, 35
984, 34
985, 35
986, 34
987, 35
988, 34
989, 33
990, 32
991, 31
992, 30
993, 29
994, 28
995, 27
996, 26
997, 25
998, 24
999, 23
1000, 22
1001, 23
1002, 22
1003, 21
1004, 20
1005, 19
1006, 18
1007, 19
1008, 20
1009, 19
1010, 18
1011, 17
1012, 18
1013, 17
1014, 16
1015, 15
1016, 14
1017, 13
1018, 12
1019, 11
1020, 11
1021, 11
1022, 11
1023, 11
1024, 11
1025, 11
1026, 12
1027, 11
1028, 11
1029, 11
1030, 12
1031, 11
