96, 37
97, 21
98, 11
99, -35
100, -15
101, -61
102, -45
103, 13
104, -37
105, 61
106, -37
107, 29
108, -23
109, 47
110, 25
111, -41
112, 57
113, 29
114, -35
115, -27
116, 19
117, 43
118, 15
119, 45
120, 47
121, -29
122, -9
123, 29
124, 57
125, 15
126, 39
127, 23
128, -17
129, 15
130, -47
131, 35
132, -17
133, 17
134, -33
135, 29
136, -45
137, -25
138, 3
139, 15
140, -41
141, -25
142, -7
143, 41
144, -5
145, 1
146, 33
147, 33
148, 23
149, 1
150, -31
151, 91
152, 11
153, -65
154, -43
155, -13
156, -29
157, -63
158, 69
159, 9
160, 19
161, 9
162, -33
163, 61
164, -17
165, 1
166, -19
167, 21
168, -7
169, -35
170, 35
171, -19
172, 19
173, -33
174, -37
175, -23
176, -31
177, 15
178, 9
179, -3
180, 1
181, 23
182, 27
183, -5
184, 9
185, 35
186, 19
187, -1
188, -41
189, 21
190, -5
191, 27
192, 23
193, -21
194, -15
195, -61
196, -5
197, 9
198, -3
199, 55
200, -3
201, 3
202, -17
203, 27
204, -11
205, 5
206, -51
207, -29
208, 57
209, 21
210, -35
211, 53
212, 11
213, 9
214, 15
215, 19
216, 7
217, -63
218, -47
219, -21
220, -31
221, -7
222, 37
223, 29
224, -91
225, -17
226, -9
227, 55
228, -41
229, 39
230, 21
231, -19
232, 31
233, -3
234, 25
235, -5
236, -11
237, -3
238, 29
239, 13
240, 11
241, 37
242, -59
243, -23
244, 39
245, -3
246, -49
247, 13
248, -33
249, 9
250, -25
251, 9
252, -11
253, -11
254, -63
255, -29
256, -13
257, -7
258, 17
259, -39
260, 7
261, 7
262, 15
263, 5
264, -33
265, -5
266, -29
267, -17
268, 11
269, 17
270, -13
271, 33
272, -43
273, -35
274, -31
275, 63
276, -9
277, -15
278, -17
279, -25
280, 49
281, -1
282, 13
283, -29
284, 11
285, -43
286, 15
287, -79
288, -13
289, 21
290, -11
291, 7
292, 27
293, -41
294, -25
295, 27
296, 1
297, -15
298, 13
299, -35
300, -1
301, -5
302, 27
303, 3
304, 17
305, -11
306, 9
307, 15
308, 35
309, 27
310, -37
311, -9
312, 11
313, -9
314, 25
315, -31
316, 61
317, 39
318, 31
319, -23
320, 23
321, -33
322, 41
323, -51
324, 27
325, -13
326, 27
327, -29
328, -7
329, -43
330, 47
331, 45
332, -27
333, 53
334, -37
335, -53
336, 35
337, -9
338, -15
339, -25
340, 13
341, -7
342, 53
343, 13
344, 47
345, -27
346, 3
347, 13
348, -3
349, -23
350, 57
351, -21
352, -9
353, 17
354, 13
355, -53
356, 13
357, -31
358, -25
359, -31
360, 3
361, -47
362, 9
363, 3
364, 21
365, -7
366, 19
367, -29
368, 11
369, -31
370, -1
371, 69
372, 85
373, -1
374, 7
375, -13
376, 23
377, -31
378, 31
379, 11
380, -35
381, 9
382, 7
383, -7
384, 41
385, -35
386, -49
387, -3
388, -11
389, 1
390, -5
391, 29
392, -5
393, -1
394, -51
395, -43
396, -39
397, 25
398, -33
399, 23
400, 41
401, 73
402, 43
403, 23
404, 5
405, 17
406, -29
407, -27
408, -47
409, 5
410, 29
411, 9
412, -11
413, -67
414, 5
415, 45
416, 11
417, 41
418, 7
419, 1
420, 5
421, -7
422, -9
423, -23
424, -39
425, -21
426, -17
427, -31
428, 21
429, 3
430, -43
431, 1
432, 33
433, -67
434, 31
435, -21
436, 37
437, -29
438, -43
439, 3
440, 29
441, -33
442, 37
443, 27
444, 9
445, -27
