501, 191, 110
502, -73, 228
503, 191, 110
504, -73, 228
505, 191, 110
506, -73, 228
507, 191, 110
508, -73, 228
509, 191, 110
510, -73, 228
511, 191, 110
512, -73, 228
513, 191, 110
514, -73, 228
515, 191, 110
516, -73, 228
517, 191, 110
518, -73, 228
519, 191, 110
520, -73, 228
521, 191, 110
522, -73, 228
523, 191, 110
524, -73, 228
525, 191, 110
526, -73, 228
527, 191, 110
528, -73, 228
529, 191, 110
530, -73, 228
531, 191, 110
532, -73, 228
533, 191, 110
534, -73, 228
535, 191, 110
536, -73, 228
537, 191, 110
538, -73, 228
539, 191, 110
540, -73, 228
541, 191, 110
542, -73, 228
543, 191, 110
544, -73, 228
545, 191, 110
546, -73, 228
547, 191, 110
548, -73, 228
549, 191, 110
550, -73, 228
551, 191, 110
552, -73, 228
553, 191, 110
554, -73, 228
555, 191, 110
556, -73, 228
557, 191, 110
558, -73, 228
559, 191, 110
560, -73, 228
561, 191, 110
562, -73, 228
563, 191, 110
564, -73, 228
565, 191, 110
566, -73, 228
567, 191, 110
568, -73, 228
569, 191, 110
570, -73, 228
571, 191, 110
572, -73, 228
573, 191, 110
574, -73, 228
575, 191, 110
576, -73, 228
577, 191, 110
578, -73, 228
579, 191, 110
580, -73, 228
581, 191, 110
582, -73, 228
583, 191, 110
584, -73, 228
585, 191, 110
586, -73, 228
587, 191, 110
588, -73, 228
589, 191, 110
590, -73, 228
591, 191, 110
592, -73, 228
593, 191, 110
594, -73, 228
595, 191, 110
596, -73, 228
597, 191, 110
598, -73, 228
599, 191, 110
600, -73, 228
601, 191, 110
602, -73, 228
603, 191, 110
604, -73, 228
605, 191, 110
606, -73, 228
607, 191, 110
608, -73, 228
609, 191, 110
610, -73, 228
611, 191, 110
612, -73, 228
613, 191, 110
614, -73, 228
615, 191, 110
616, -73, 228
617, 191, 110
618, -73, 228
619, 191, 110
620, -73, 228
621, 191, 110
622, -73, 228
623, 191, 110
624, -73, 228
625, 191, 110
626, -73, 228
627, 191, 110
628, -73, 228
629, 191, 110
630, -73, 228
631, 191, 110
632, -73, 228
633, 191, 110
634, -73, 228
635, 191, 110
636, -73, 228
637, 191, 110
638, -73, 228
639, 191, 110
640, -73, 228
641, 191, 110
642, -73, 228
643, 191, 110
644, -73, 228
645, 191, 110
646, -73, 228
647, 191, 110
648, -73, 228
649, 191, 110
650, -73, 228
651, 191, 110
652, -73, 228
653, 191, 110
654, -73, 228
655, 191, 110
656, -73, 228
657, 191, 110
658, -73, 228
659, 191, 110
660, -73, 228
661, 191, 110
662, -73, 228
663, 191, 110
664, -73, 228
665, 191, 110
666, -73, 228
667, 191, 110
668, -73, 228
669, 191, 110
670, -73, 228
671, 191, 110
672, -73, 228
673, 191, 110
674, -73, 228
675, 191, 110
676, -73, 228
677, 191, 110
678, -73, 228
679, 191, 110
680, -73, 228
681, 191, 110
682, -73, 228
683, 191, 110
684, -73, 228
685, 191, 110
686, -73, 228
687, 191, 110
688, -73, 228
689, 191, 110
690, -73, 228
691, 191, 110
692, -73, 228
693, 191, 110
694, -73, 228
695, 191, 110
696, -73, 228
697, 191, 110
698, -73, 228
699, 191, 110
700, -73, 228
701, 191, 110
702, -73, 228
703, 191, 110
704, -73, 228
705, 191, 110
706, -73, 228
707, 191, 110
708, -73, 228
709, 191, 110
710, -73, 228
711, 191, 110
712, -73, 228
713, 191, 110
714, -73, 228
715, 191, 110
716, -73, 228
717, 191, 110
718, -73, 228
719, 191, 110
720, -73, 228
721, 191, 110
722, -73, 228
723, 191, 110
724, -73, 228
725, 191, 110
726, -73, 228
727, 191, 110
728, -73, 228
729, 191, 110
730, -73, 228
731, 191, 110
732, -73, 228
733, 191, 110
734, -73, 228
735, 191, 110
736, -73, 228
737, 191, 110
738, -73, 228
739, 191, 110
740, -73, 228
741, 191, 110
742, -73, 228
743, 191, 110
744, -73, 228
745, 191, 110
746, -73, 228
747, 191, 110
748, -73, 228
749, 191, 110
750, -73, 228
751, 191, 110
752, -73, 228
753, 191, 110
754, -73, 228
755, 191, 110
756, -73, 228
757, 191, 110
758, -73, 228
759, 191, 110
760, -73, 228
761, 191, 110
762, -73, 228
763, 191, 110
764, -73, 228
765, 191, 110
766, -73, 228
767, 191, 110
768, -73, 228
769, 191, 110
770, -73, 228
771, 191, 110
772, -73, 228
773, 191, 110
774, -73, 228
775, 191, 110
776, -73, 228
777, 191, 110
778, -73, 228
779, 191, 110
780, -73, 228
781, 191, 110
782, -73, 228
783, 191, 110
784, -73, 228
785, 191, 110
786, -73, 228
787, 191, 110
788, -73, 228
789, 191, 110
790, -73, 228
791, 191, 110
792, -73, 228
793, 191, 110
794, -73, 228
795, 191, 110
796, -73, 228
797, 191, 110
798, -73, 228
799, 191, 110
800, -73, 228
801, 191, 110
802, -73, 228
803, 191, 110
804, -73, 228
805, 191, 110
806, -73, 228
807, 191, 110
808, -73, 228
809, 191, 110
810, -73, 228
811, 191, 110
812, -73, 228
813, 191, 110
814, -73, 228
815, 191, 110
816, -73, 228
817, 191, 110
818, -73, 228
819, 191, 110
820, -73, 228
821, 191, 110
822, -73, 228
823, 191, 110
824, -73, 228
825, 191, 110
826, -73, 228
827, 191, 110
828, -73, 228
829, 191, 110
830, -73, 228
